compiler,port,server_threads,parallel_bench_processes,repetition,success,failed,total_iterations,downloads_per_process,elapsed_s,idle_power_w,energy_j_raw,idle_energy_j_estimated,energy_j,real_transferred_bytes,throughput_mib_s
gcc,8080,1,8,14,8,0,8,1.0,7.695951398000034,13.170072646666666,185.423913,101.35623899687633,84.06767400312367,8589934592,1064.4557867307835
gcc,8080,1,8,15,8,0,8,1.0,7.732999391000703,13.170072646666666,185.723184,101.84416375610834,83.87902024389166,8589934592,1059.3560901522196
gcc,8080,1,8,16,8,0,8,1.0,7.733221246000539,13.170072646666666,186.471146,101.84708560257322,84.62406039742679,8589934592,1059.3256987489826
gcc,8080,1,8,17,8,0,8,1.0,7.711334102001274,13.170072646666666,185.21854,101.55883032607484,83.65970967392515,8589934592,1062.3323917289463
gcc,8080,1,8,18,8,0,8,1.0,7.708073329999024,13.170072646666666,184.80807,101.515885721921,83.29218427807899,8589934592,1062.7817937483267
gcc,8080,1,8,19,8,0,8,1.0,7.734429177000493,13.170072646666666,185.448585,101.86299414159477,83.58559085840524,8589934592,1059.1602576645428
gcc,8080,1,8,20,8,0,8,1.0,7.7389076729996304,13.170072646666666,186.786514,101.92197625925121,84.8645377407488,8589934592,1058.5473229744255
gcc,8080,1,8,21,8,0,8,1.0,7.732733598000777,13.170072646666666,186.49237,101.84066324299035,84.65170675700965,8589934592,1059.3925028165927
gcc,8080,1,8,22,8,0,8,1.0,7.740816771000027,13.170072646666666,186.811735,101.94711921860605,84.86461578139395,8589934592,1058.286256133884
gcc,8080,1,8,23,8,0,8,1.0,7.733641323000484,13.170072646666666,187.839484,101.85261804717967,85.98686595282032,8589934592,1059.2681581490365
gcc,8080,1,8,24,8,0,8,1.0,7.735427184999935,13.170072646666666,185.49973,101.87613797944937,83.62359202055063,8589934592,1059.0236071105967
gcc,8080,1,8,25,8,0,8,1.0,7.751999087000513,13.170072646666666,185.048795,102.09439113269043,82.95440386730958,8589934592,1056.7596703845506
gcc,8080,1,8,26,8,0,8,1.0,7.727577255000142,13.170072646666666,185.035795,101.77275383108085,83.26304116891916,8589934592,1060.0993985145024
gcc,8080,1,16,0,0,16,0,0.0,23.327055677000317,13.170072646666666,706.263662,307.21901789893224,399.0446441010677,0,0.0
gcc,8080,1,16,1,0,16,0,0.0,0.023058259999743314,13.170072646666666,0.565858,0.30367895930234756,0.2621790406976524,0,0.0
gcc,8080,1,16,2,0,16,0,0.0,0.004593360999933793,13.170072646666666,0.248461,0.060494898061493496,0.1879661019385065,0,0.0
gcc,8080,1,16,3,0,16,0,0.0,0.0038865400001668604,13.170072646666666,0.246966,0.05118601414637343,0.19577998585362655,0,0.0
gcc,8080,1,16,4,0,16,0,0.0,0.003985889999967185,13.170072646666666,0.280107,0.05249446086119002,0.22761253913880997,0,0.0
gcc,8080,1,16,5,0,16,0,0.0,0.003812409999227384,13.170072646666666,0.268632,0.05020971664870306,0.21842228335129693,0,0.0
gcc,8080,1,16,6,0,16,0,0.0,0.004090537999218213,13.170072646666666,0.301696,0.05387268261365438,0.24782331738634564,0,0.0
gcc,8080,1,16,7,0,16,0,0.0,0.003948027000660659,13.170072646666666,0.265093,0.051995802409702384,0.21309719759029763,0,0.0
gcc,8080,1,16,8,0,16,0,0.0,0.004148729000007734,13.170072646666666,0.261445,0.0546390623214346,0.20680593767856537,0,0.0
gcc,8080,1,16,9,0,16,0,0.0,0.004225904000122682,13.170072646666666,0.282472,0.05565546267945499,0.22681653732054502,0,0.0
gcc,8080,1,16,10,0,16,0,0.0,0.003902070000549429,13.170072646666666,0.279283,0.05139054537961462,0.22789245462038538,0,0.0
gcc,8080,1,16,11,0,16,0,0.0,0.0041310849992441945,13.170072646666666,0.25072,0.05440668954960095,0.19631331045039904,0,0.0
gcc,8080,1,16,12,0,16,0,0.0,0.004510472999754711,13.170072646666666,0.247134,0.05940325707759807,0.18773074292240194,0,0.0
gcc,8080,1,16,13,0,16,0,0.0,0.004978101000233437,13.170072646666666,0.343823,0.06556195181551835,0.2782610481844816,0,0.0
gcc,8080,1,16,14,0,16,0,0.0,0.0043307329997333,13.170072646666666,0.285233,0.05703606821980421,0.2281969317801958,0,0.0
gcc,8080,1,16,15,0,16,0,0.0,0.004001077999419067,13.170072646666666,0.291168,0.05269448791732884,0.23847351208267115,0,0.0
